query_index,query_tweet_id,gold_intent,query_text,rank,similarity,retrieved_customer_tweet_id,retrieved_agent_tweet_id,retrieved_customer_text,retrieved_agent_response
99,432317,DELIVERY_DELAY,@AmazonHelp What kind of sorry? 4 to10 oct 6 days me nahi hopaya kya apse delivery. Customer ki time kya koi valu nahi hai kya?,5,0.6760639548301697,21924,21922,"@AmazonHelp I hope u r done with all sorries apologies understanding n other such words to keep customer waiting?

Now pls deliver my order.",@120777 We've sent you an email on this. Please refer the same. The resolution provided is the best we could offer in this case. ^HK
100,2600817,PRIME,Amazonプライム、お試し登録してたの忘れてて気づいたら正会員になっててお金引き落とされてたけど来年もたぶん解約するの忘れるんだろうなぁ,1,0.8693110942840576,612059,612058,amazonプライム退会するの忘れてお金引き落とされた...,@265538 キャンセルをご希望の場合はリンクをご参照ください。https://t.co/JrKFIybs6n  更新後に特典の利用がなければ全額返金いたします。なお、プライムでは以下のような特典をご用意しています。https://t.co/FJh7vAncqv TN
100,2600817,PRIME,Amazonプライム、お試し登録してたの忘れてて気づいたら正会員になっててお金引き落とされてたけど来年もたぶん解約するの忘れるんだろうなぁ,2,0.8630634546279907,120227,120226,Amazonプライム入ってないのに入会したことになっててお金引かれてる😪,"@142689 (2/2)有料会員移行後に特典のご利用が無ければ、キャンセル・返金を承る事も可能です。詳細はこちら&gt; https://t.co/wdPTbEULCH  
プライム特典の一覧はこちらをご参照ください&gt; https://t.co/AbfeovjCgG  YM"
100,2600817,PRIME,Amazonプライム、お試し登録してたの忘れてて気づいたら正会員になっててお金引き落とされてたけど来年もたぶん解約するの忘れるんだろうなぁ,3,0.8630634546279907,120227,120228,Amazonプライム入ってないのに入会したことになっててお金引かれてる😪,@142689 (1/2)意図しないご登録となり申し訳ありません。プライム無料体験をご利用ではなかったでしょうか。ご登録後に自動更新をオフに設定されていない場合、体験期間終了後に有料会員へと移行となります。 YM
100,2600817,PRIME,Amazonプライム、お試し登録してたの忘れてて気づいたら正会員になっててお金引き落とされてたけど来年もたぶん解約するの忘れるんだろうなぁ,4,0.8594108819961548,1188619,1188617,Amazonプライム解約するの忘れてた…そんなに使わんのに年会費痛い😭,@399507 アマゾンです。Amazonプライムは有料会員移行後(年会費請求後)以降に、特典利用がなければ退会・返金が可能です。こちらをご参照ください。https://t.co/3e8QIo6nsw ET
100,2600817,PRIME,Amazonプライム、お試し登録してたの忘れてて気づいたら正会員になっててお金引き落とされてたけど来年もたぶん解約するの忘れるんだろうなぁ,5,0.8506868481636047,1609549,1609548,Amazonプライム無料体験キャンセルし忘れて年会費が請求されてしまった(个_个)もうこれから１年は躊躇なくお急ぎ便を利用させて頂こう(个_个),@494146 意図しない形でのご登録となったところ誠に恐縮ですが、Amazonプライムでは様々な特典をご用意しておりますので、ぜひご活用いただければと存じます。https://t.co/qjaFIyMkEk TN
101,385325,SUPPORT_COMPLAINT,@AmazonHelp I did this and no response.,1,0.9751411080360413,226310,226311,@AmazonHelp I did that but no response,@170029 Thank you for providing your details. We will get back at the earliest.^SB
101,385325,SUPPORT_COMPLAINT,@AmazonHelp I did this and no response.,2,0.9508306980133057,43737,43735,@AmazonHelp I already did but no response,@125706 Was the order placed on Amazon.in or https://t.co/nUUp5MLhYl ? ^MK
101,385325,SUPPORT_COMPLAINT,@AmazonHelp I did this and no response.,3,0.9465986490249634,637291,637290,@AmazonHelp Thats the first thing i did.... no response!!,@271109 Hello Sophie!  Did you attempt to reach out via phone or chat using the link?   https://t.co/JzP7hlA23B ^WB
101,385325,SUPPORT_COMPLAINT,@AmazonHelp I did this and no response.,4,0.9437843561172485,2142986,2142988,@AmazonHelp Did that already. No response yet.,"@371156 Hi there! When you contacted us, did we offer any options? If so, what did we provide to get this resolve? ^LH"
101,385325,SUPPORT_COMPLAINT,@AmazonHelp I did this and no response.,5,0.943352997303009,946611,946612,@AmazonHelp i did it but no reply,"@344469 If you have shared your details with us, you can check for our response here : https://t.co/DTSNmGldJf. Do keep us posted.^CB"
102,849774,SUPPORT_COMPLAINT,@AmazonHelp Connected.. the India Helpdesk confirmed that th the US helpdesk will call.. didn’t!! Emails sent.. replied with an auto response!! Super!,1,0.7996254563331604,2418899,2418900,@AmazonHelp Great question KK. It is the same! how can reach to India support?,"@694967 Please connect with our support team here: https://t.co/vlvfJr4nN9, and they'll assist you regarding this. ^NR"
102,849774,SUPPORT_COMPLAINT,@AmazonHelp Connected.. the India Helpdesk confirmed that th the US helpdesk will call.. didn’t!! Emails sent.. replied with an auto response!! Super!,2,0.7643933296203613,1138335,1138334,@AmazonHelp ... How would I go about getting in touch? No India call centers please. I want actual help.,@388131 I'm sorry for the frustration! You can reach out to use by e-mail regarding your account here: https://t.co/jzvkhdlrK5 ^DD
102,849774,SUPPORT_COMPLAINT,@AmazonHelp Connected.. the India Helpdesk confirmed that th the US helpdesk will call.. didn’t!! Emails sent.. replied with an auto response!! Super!,3,0.7517014741897583,923704,923705,@AmazonHelp I thought that people from Amazon India would be calling me.....I am not sure you can help me here in india...,@339212 You must've received a correspondence from us. Please reply to that requesting for a call back. I'll get back to you. ^HD
102,849774,SUPPORT_COMPLAINT,@AmazonHelp Connected.. the India Helpdesk confirmed that th the US helpdesk will call.. didn’t!! Emails sent.. replied with an auto response!! Super!,4,0.751552164554596,191653,191652,"@AmazonHelp I did give a call Amazon India all I got to hear was the team will look into. This cannot be the response from a Global Company ""Amazon"".",@161042 We're sorry for the trouble. Please share your details with us here: https://t.co/GIJyeYqKE0 and we'll help you. ^ZH
102,849774,SUPPORT_COMPLAINT,@AmazonHelp Connected.. the India Helpdesk confirmed that th the US helpdesk will call.. didn’t!! Emails sent.. replied with an auto response!! Super!,5,0.7498992681503296,1312555,1312557,@AmazonHelp Can I get the number to contact Amazon India customer helpline,@426695 please reach us via the link provided earlier and we'll reach out to you soon. (2/2) ^VM
103,843528,DELIVERY_DELAY,"@AmazonHelp Según decís, está “pendiente de envío”, y en varias ocasiones me habéis escrito para decirme que a va a retrasar 😔",1,0.7711422443389893,428238,428240,"@AmazonHelp Dice.... ""Entrega estimada hoy"" y ""Pendiente de envío""","@216855 Entiendo, el pedido ¿es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^DA"
103,843528,DELIVERY_DELAY,"@AmazonHelp Según decís, está “pendiente de envío”, y en varias ocasiones me habéis escrito para decirme que a va a retrasar 😔",2,0.7254849672317505,1741045,1741046,"@AmazonHelp No me ha llegado confirmación. Sólo dice ""pendiente de envío"". https://t.co/ceyYttfxnW","@525277 David, en este caso como se informa en el estatus del pedido, cuando el mismo este disponible para envío serás informado.^HC"
103,843528,DELIVERY_DELAY,"@AmazonHelp Según decís, está “pendiente de envío”, y en varias ocasiones me habéis escrito para decirme que a va a retrasar 😔",3,0.7227636575698853,1185041,1185039,"Oye @116875 Si mi pedido estaba garantizado para hoy, pero aún dice ""Pendiente de envío"", ya me la pellizqué. ¿Verdad? https://t.co/ECQUTaiPJ4","@126702 Hola, Jonathan. En caso de no recibirlo hoy, por favor haznos saber. ^JQ"
103,843528,DELIVERY_DELAY,"@AmazonHelp Según decís, está “pendiente de envío”, y en varias ocasiones me habéis escrito para decirme que a va a retrasar 😔",4,0.7101031541824341,2518035,2518037,"@AmazonHelp Sí, aún hay disponible, y el estatus es pendiente de envío, pero hoy realicé otro pedido y ese si lo cobraron hoy mismo, entonces esperaré, gracias",@717274 ¡Con gusto Javier!  ^JJ
103,843528,DELIVERY_DELAY,"@AmazonHelp Según decís, está “pendiente de envío”, y en varias ocasiones me habéis escrito para decirme que a va a retrasar 😔",5,0.7090531587600708,2747131,2747132,"@AmazonHelp No. La página de seguimiento dice que sigue ""pendiente de envío"".",@769247 Entendemos Antonio. Contáctanos por este enlace para revisar que es lo que ha sucedido y ver como podemos ayudarte: https://t.co/8u7nO3qwl7  ^AV
104,2262300,DELIVERY_DELAY,"@AmazonHelp I spoke to Thaddeus B., he was very helpful and spoke to @115817. I am hoping they deliver as promised.",1,0.7187606692314148,286294,286293,Way to go @115821 @AmazonHelp I guess I would eventually find this delivery. Your guys must be in a hurry @14458 https://t.co/vw9VluEz9e,@184203 Sorry about the poor experience. Can you let us know who the carrier was? You can find this info here: https://t.co/Y5jpI9gRhE ^AD
104,2262300,DELIVERY_DELAY,"@AmazonHelp I spoke to Thaddeus B., he was very helpful and spoke to @115817. I am hoping they deliver as promised.",2,0.7164202332496643,1806473,1806472,"Thanks to @AmazonHelp’s intervention, @115817 finally delivered a package due November 9. @115817 would not listen to me, a mere mortal,  who paid money for a service, but quaked at the might of Amazon. 🙄",@542741 Hi Amanda! I'm happy to hear you received your order! Please let us know if we may be of further assistance. ^KL
104,2262300,DELIVERY_DELAY,"@AmazonHelp I spoke to Thaddeus B., he was very helpful and spoke to @115817. I am hoping they deliver as promised.",3,0.7135872840881348,1408065,1408064,"@115821 This isn't an acceptable way to deliver any package, let alone one that was late. #Amazon #AmazonDelivery #theworst https://t.co/H0sb3kpXn1","@447286 I'm sorry about this, Jonathan! Who's the carrier for this delivery &amp; has other package arrived? https://t.co/Y5jpI9gRhE ^FR"
104,2262300,DELIVERY_DELAY,"@AmazonHelp I spoke to Thaddeus B., he was very helpful and spoke to @115817. I am hoping they deliver as promised.",4,0.7119617462158203,1290679,1290678,@AmazonHelp @115850 @115821 @115851 My ordered was not delivered and I get this response from amazon. https://t.co/hqqXrxoZHT,@210014 Could you let us know what was the resolution provided? [2/2] ^HA
104,2262300,DELIVERY_DELAY,"@AmazonHelp I spoke to Thaddeus B., he was very helpful and spoke to @115817. I am hoping they deliver as promised.",5,0.7119617462158203,1290679,1290680,@AmazonHelp @115850 @115821 @115851 My ordered was not delivered and I get this response from amazon. https://t.co/hqqXrxoZHT,"@210014 If you've shared the details, you might have received an email from social media specialist with a resolution. [1/2] ^HA"
105,1306038,RETURN,"@AmazonHelp Thank you, I'm already in progress for return and I hope a refund. I just hope it doesn't get resent out to someone else.",1,0.8902542591094971,1516036,1516037,@AmazonHelp Finally the return was picked up and I got the refund. Thank you for the help.🙏🏻,@471743 Glad to know that you have received your refund. Thank you for keeping us posted. ^SB
105,1306038,RETURN,"@AmazonHelp Thank you, I'm already in progress for return and I hope a refund. I just hope it doesn't get resent out to someone else.",2,0.8804358243942261,2931344,2931345,"@AmazonHelp A refund has been issued, thanks for your help","@810809 No problem, glad to hear everything has been sorted. Let us know if there's anything else we can help with!^TI"
105,1306038,RETURN,"@AmazonHelp Thank you, I'm already in progress for return and I hope a refund. I just hope it doesn't get resent out to someone else.",3,0.8785267472267151,909866,909868,@AmazonHelp I've replied. Please help with the return and refund.,@336117 Thank you for sharing your details. We're working on this issue and will get back to you soon.^AR
105,1306038,RETURN,"@AmazonHelp Thank you, I'm already in progress for return and I hope a refund. I just hope it doesn't get resent out to someone else.",4,0.8777402639389038,367478,367479,@AmazonHelp Got the refund. :) Just letting you know.,@203044 Great! We're glad the situation was taken care of. ^MJ
105,1306038,RETURN,"@AmazonHelp Thank you, I'm already in progress for return and I hope a refund. I just hope it doesn't get resent out to someone else.",5,0.8766922950744629,2632961,2632962,"@AmazonHelp I have sent an email to Amazon customer service, finger crossed I get refunded.",@743430 Great! Keep us posted. ^CR
